property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
flat,signature global the millennia,sector 37d,0.55,9166.0,600.0,2,2,3,3.0,New Property,528.6343612334801,0,0,0,0,0,2,0
flat,m3m soulitude,sector 89,1.32,16923.0,780.0,3,3,3,1.0,Under Construction,924.1706161137441,0,0,0,0,0,2,45
flat,raheja vanya,sector 99a,0.59,3975.0,1484.0,2,2,3,1.0,Under Construction,1103.228622907489,0,0,0,0,1,2,96
flat,"ganpati apartment  2, laxman vihar phase 1",laxman vihar,0.45,4705.0,956.0,2,2,1,5.0,Relatively New,1007.1090047393366,0,0,0,0,0,2,46
flat,ramprastha the atrium,sector 37d,0.9,6225.0,1446.0,3,3,2,13.0,Relatively New,1185.0,0,0,0,0,0,1,37
flat,m3m golfestate,sector 79,1.4,10000.0,1400.0,2,2,2,4.0,Relatively New,1658.7677725118483,1,1,0,1,0,1,83
flat,eldeco accolade,sector 48,0.95,6542.0,1452.0,2,2,3+,6.0,New Property,1.9790441176470588,1,0,0,0,0,0,0
flat,m3m heights,sector 65,3.0,18000.0,1667.0,3,3,3,20.0,Under Construction,1667.0,0,0,0,0,0,2,60
flat,m3m heights,sector 65,3.67,17990.0,2040.0,3,3,2,27.0,Under Construction,2040.0,0,1,0,0,0,2,43
flat,vatika sovereign next,sector 82a,3.85,7500.0,5133.0,5,6,3+,6.0,New Property,6090.047393364929,0,1,1,0,0,2,148
flat,m3m heights,sector 65,3.29,17997.0,1828.0,3,3,3,33.0,New Property,1828.0,0,0,0,0,0,2,49
flat,m3m heights,sector 65,2.33,18477.0,1261.0,2,2,3,35.0,Under Construction,1111.0132158590309,0,0,0,0,0,0,49
flat,m3m heights,sector 65,2.79,14168.0,1969.0,3,3,3,26.0,New Property,1969.0,0,0,0,0,0,2,15
flat,south city 1 floors,sector 41,3.4,11724.0,2900.0,4,4,3,0.0,Relatively New,2900.0,0,0,0,0,0,2,0
flat,allure homes,sector 12,0.72,7272.0,990.0,2,2,1,2.0,Relatively New,1172.9857819905214,0,0,0,0,1,0,16
flat,zara aavaas,sector 104,0.4,7036.0,569.0,2,2,1,4.0,Relatively New,500.82956740088105,0,0,0,0,0,2,52
flat,sidhartha ncr one phase,sector 95,0.56,4105.0,1364.0,2,2,2,10.0,Relatively New,1201.7621145374449,0,0,0,0,0,0,60
flat,chd avenue,sector 71,1.1,6790.0,1620.0,3,3,3,11.0,Relatively New,1427.3127753303966,0,0,0,0,1,2,72
flat,ramprastha the edge towers,sector 37d,0.71,5420.0,1310.0,2,2,3,10.0,New Property,1100.0,0,0,0,0,1,2,38
flat,supertech araville,sector 79,0.78,6024.0,1295.0,2,2,3+,0.0,New Property,1140.9691629955946,0,0,0,0,1,2,74
flat,imperia aashiyara,sector 37c,0.4,5882.0,680.0,2,2,3,3.0,Under Construction,805.6872037914692,0,0,0,0,0,2,126
flat,la vida by tata housing,sector 113,1.85,11716.0,1579.0,3,2,2,7.0,New Property,1391.1894273127753,0,0,0,0,0,2,13
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12181.0,903.0,2,2,1,8.0,Under Construction,795.5947136563876,0,0,0,0,0,2,105
flat,smart world orchard,sector 61,1.41,12250.0,1151.0,2,2,2,2.0,Under Construction,1150.0,1,0,0,0,0,2,76
flat,supertech araville,sector 79,1.45,7455.0,1945.0,3,3,3,3.0,Relatively New,2304.5023696682465,0,0,0,0,0,2,0
flat,smart world orchard,sector 61,2.2,13500.0,1630.0,3,3,2,1.0,Under Construction,1895.7345971563982,0,0,0,0,0,2,49
flat,unitech the residences,sector 33,1.1,9909.0,1110.0,2,2,3,9.0,Moderately Old,1100.0,0,0,0,0,0,0,44
flat,emaar imperial gardens,sector 102,2.05,9876.0,2076.0,3,4,3+,14.0,Relatively New,2399.2890995260664,0,1,0,0,0,2,116
flat,sare homes,sector 92,0.6,5000.0,1200.0,3,2,3,4.0,Moderately Old,1421.8009478672986,0,0,0,0,0,0,49
flat,greenopolis,sector 89,0.8,4820.0,1660.0,2,3,3,8.0,Under Construction,1462.555066079295,1,0,0,0,1,2,60
flat,pivotal devaan,sector 84,0.41,7032.0,583.0,2,2,2,10.0,New Property,565.0,0,0,0,0,0,0,23
flat,today callidora,sector 73,0.9,5548.0,1622.0,3,3,3,3.0,Under Construction,1622.0,0,1,0,0,0,2,63
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.0,917.0,2,2,1,3.0,Relatively New,1066.350710900474,0,0,0,0,0,2,70
flat,signature global park 4,sector 36 sohna,0.82,7585.0,1081.0,3,2,2,2.0,New Property,1.9790441176470588,0,0,0,0,0,2,8
flat,chd avenue,sector 71,1.0,6734.0,1485.0,3,3,3+,3.0,Relatively New,1308.3700440528635,0,0,0,0,0,0,7
flat,park royal apartment,sector 56,1.85,9024.0,2050.0,3,4,3,7.0,Old Property,2428.909952606635,0,1,0,0,0,2,72
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,1775.0,3,3,2,2.0,Relatively New,2103.0805687203792,0,0,0,0,0,0,113
flat,signature global the millennia,sector 37d,0.55,9166.0,600.0,2,2,3,3.0,New Property,610.0,0,0,0,0,0,2,71
flat,m3m heights,sector 65,2.29,15980.0,1433.0,2,2,3,8.0,Under Construction,1697.867298578199,1,0,0,0,0,2,15
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,915.0,2,2,2,12.0,New Property,1.9790441176470588,0,0,0,0,0,2,57
flat,tulip monsella,sector 53,8.25,28004.0733197556,2946.0,3,4,3,8.0,Under Construction,2590.308370044053,0,1,0,0,0,1,35
flat,shyamkunj ashok vihar pahse 2,sector 5,0.3,4444.0,675.0,2,2,1,1.0,Relatively New,799.7630331753555,0,0,0,0,0,2,21
flat,godrej nature plus,sector-33 sohna,1.65,14335.0,1151.0,2,2,3,1.0,Under Construction,1363.744075829384,0,0,0,0,0,2,38
flat,m3m heights,sector 65,1.99,15793.0,1260.0,2,2,2,26.0,Under Construction,1110.1321585903083,0,0,0,0,0,2,0
flat,m3m the marina,sector 68,1.0,12500.0,800.0,2,2,3,21.0,Relatively New,947.8672985781991,0,0,0,0,0,2,31
flat,emaar digihomes,sector 62,4.25,26562.5,1600.0,3,3,3,8.0,Under Construction,1600.0,1,0,0,0,0,2,16
flat,umang monsoon breeze,sector 78,1.25,5000.0,2500.0,4,4,3,2.0,Relatively New,2300.0,0,1,1,0,1,2,57
flat,mapsko paradise,sector 83,0.95,6300.0,1508.0,3,3,3,1.0,Moderately Old,1587.6777251184835,0,0,0,0,0,2,0
flat,cancon enclave,sector 4,1.05,7777.0,1350.0,3,2,2,2.0,New Property,1599.526066350711,0,0,0,0,0,0,0
flat,tata primanti,sector 72,4.1,14100.0,2908.0,4,5,3+,39.0,New Property,2559.4713656387667,0,1,0,0,1,2,103
flat,mrg world ultimus,sector 90,0.5,6983.0,716.0,2,2,2,1.0,Under Construction,848.3412322274881,0,0,0,0,0,2,21
flat,sonata group housing gh 24,sector 1 imt manesar,1.65,5892.0,2800.0,4,3,3,8.0,New Property,3317.5355450236966,0,1,0,0,0,2,20
flat,bptp pedestal,sector 70a,1.6,10158.0,1575.0,3,3,3,2.0,New Property,1866.1137440758293,0,1,0,0,1,2,77
flat,smart world orchard,sector 61,2.1,13750.0,1527.0,3,2,3,3.0,Under Construction,1.9790441176470588,0,0,0,0,0,2,146
flat,hsiidc sidco aravali,sector 1 imt manesar,0.9,3648.0,2467.0,4,4,3,7.0,Moderately Old,2173.568281938326,0,0,0,0,0,2,0
flat,godrej aria,sector 79,1.1,7772.0,1415.0,2,2,3+,4.0,New Property,1190.308370044053,0,0,0,0,0,0,49
flat,assotech blith,sector 99,0.92,6739.0,1365.0,2,2,3+,22.0,Under Construction,1202.6431718061674,0,0,0,0,0,2,56
flat,sare crescent parc,sector 92,0.7,5556.0,1260.0,3,3,2,14.0,Under Construction,140.0,0,0,0,0,0,2,38
flat,unitech vistas,sector 70,0.99,6325.0,1565.0,3,4,2,11.0,Under Construction,1378.8546255506608,0,0,0,0,0,2,0
flat,supertech araville,sector 79,0.71,6061.0,1171.0,2,2,3+,17.0,New Property,1.9790441176470588,0,0,0,0,1,2,53
flat,ansal housing highland park,sector 103,0.88,6429.0,1369.0,2,2,3,3.0,New Property,1199.1189427312775,0,0,0,0,0,2,52
flat,tulip white,sector 69,0.91,6862.0,1326.0,3,2,2,12.0,Moderately Old,1571.090047393365,0,0,0,0,0,2,43
flat,mapsko casa bella,sector 82,1.25,6377.0,1960.0,3,4,3+,8.0,Under Construction,1726.8722466960353,0,0,0,0,0,2,0
flat,unitech uniworld gardens,sector 47,1.05,10531.0,997.0,2,2,2,3.0,Relatively New,1181.2796208530806,0,0,0,0,0,0,34
flat,ild grand,sector 37c,0.66,5038.0,1310.0,2,2,3+,14.0,Relatively New,1310.0,0,0,0,0,0,2,0
flat,m3m capital,sector 113,1.83,13969.0,1310.0,2,2,0,7.0,New Property,1310.0,0,0,0,0,0,2,0
flat,unitech vistas,sector 70,0.53,4800.0,1104.0,2,2,2,9.0,Under Construction,964.7577092511013,0,0,0,0,1,2,24
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,1380.0,2,2,3,2.0,Relatively New,1300.0,0,0,0,0,0,2,78
flat,smart world gems,sector 89,1.71,12000.0,1425.0,3,2,0,3.0,New Property,1423.0,0,0,0,0,0,2,0
flat,sapphire eighty three,sector 83,0.65,9286.0,700.0,1,1,0,6.0,Relatively New,700.0,0,0,0,0,0,2,0
flat,pareena coban residences,sector 99a,1.3,6510.0,1997.0,3,3,0,16.0,Relatively New,1997.0,0,0,0,0,0,2,0
flat,sare crescent parc,sector 92,0.82,5384.0,1523.0,3,3,3+,12.0,Relatively New,1523.0,0,0,0,0,0,2,0
flat,dlf the grove,sector 54,5.7,41244.57308248914,1382.0,3,3,3,1.0,Moderately Old,1382.0,0,0,0,0,0,2,0
flat,baani city center,sector 63,0.88,10945.0,804.0,1,1,2,4.0,New Property,804.0,0,0,0,0,0,2,0
flat,indiabulls enigma,sector 110,4.0,9851.0,4061.0,4,4,3,17.0,New Property,3350.0,0,0,0,0,0,2,0
flat,ss the leaf,sector 85,1.93,8075.0,2390.0,3,4,3,7.0,Relatively New,2400.0,0,1,0,0,0,2,174
flat,smart world one dxp,sector 113,3.45,13269.0,2600.0,4,4,3,11.0,Under Construction,2290.748898678414,1,1,0,0,0,0,156
flat,sukhshanti apartment,sector 56,1.7,7727.0,2200.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,2,49
flat,m3m golfestate,sector 65,6.15,15998.0,3844.0,3,5,3+,1.0,Relatively New,4554.5023696682465,0,1,0,0,0,1,49
flat,bestech park view residency,sector 1,1.4,7865.0,1780.0,3,3,3+,6.0,Old Property,1568.2819383259912,0,0,0,0,0,1,107
flat,ss almeria,sector 84,1.48,7400.0,2000.0,3,3,2,1.0,New Property,1.9790441176470588,0,1,0,1,0,0,139
flat,jmd gardens,sector 33,3.25,7510.0,4328.0,4,4,3+,17.0,Old Property,5127.962085308057,0,1,0,0,0,0,130
flat,cghs agrim apartment,sector 45,1.49,8514.0,1750.0,3,2,3+,1.0,Old Property,2073.4597156398104,0,0,0,0,0,0,68
flat,global hill view,sector-11 sohna,0.3,4599.0,652.0,2,2,2,16.0,Relatively New,901.6587677725119,0,0,0,0,0,2,0
flat,ireo victory valley,sector 67,3.49,13000.0,2685.0,3,3,3,19.0,Relatively New,2905.21327014218,0,1,0,0,0,2,103
flat,emaar digihomes,sector 62,2.15,14257.0,1508.0,2,2,3,31.0,Under Construction,1786.7298578199052,0,0,0,0,0,2,101
flat,godrej nature plus,sector-33 sohna,1.4,9333.0,1500.0,2,2,3,14.0,Under Construction,1.9790441176470588,0,0,0,0,0,2,67
flat,dlf carlton estate,sector 43,2.0,14214.0,1407.0,3,3,2,5.0,Moderately Old,1239.647577092511,0,0,0,0,0,2,65
flat,smart world orchard,sector 61,2.3,14110.0,1630.0,3,3,2,2.0,Under Construction,1436.123348017621,1,0,0,0,0,2,79
flat,signature global park,sector 48,0.54,7248.0,745.0,2,1,3,1.0,New Property,882.7014218009479,0,0,0,0,0,2,65
flat,railway officers rpf society,sector 9a,1.25,6921.0,1806.0,4,3,3,1.0,Old Property,2139.8104265402844,0,1,0,0,0,0,12
flat,godrej air,sector 85,1.05,10603.0,990.0,2,2,1,15.0,Under Construction,97.0,0,0,0,0,0,2,45
flat,emaar mgf palm hills,sector 77,1.25,8620.0,1450.0,3,4,3,1.0,Relatively New,1718.0094786729858,0,1,0,0,0,0,104
flat,maruti vihar,sector 28,1.0,9090.0,1100.0,1,1,1,1.0,Old Property,969.1629955947136,1,0,1,0,0,0,80
flat,vasant appartments,sector 14,1.7,7391.0,2300.0,5,5,2,2.0,Old Property,2725.1184834123223,1,0,1,1,0,1,71
flat,ansal heights 86,sector 86,1.3,4666.0,2786.0,4,6,2,11.0,New Property,2454.625550660793,0,1,0,0,1,2,86
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,1250.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,2,72
flat,puri the aravallis,sector 61,3.9,33219.76149914821,1174.0,3,4,3+,33.0,Under Construction,1174.0,0,1,0,0,0,2,158
flat,the close north,sector 50,3.0,11516.0,2605.0,3,3,3+,14.0,Old Property,2295.1541850220265,0,1,0,0,0,0,121
flat,smart world orchard,sector 61,2.2,14202.0,1549.0,3,3,2,4.0,New Property,1835.308056872038,0,0,0,0,0,2,152
flat,emaar gurgaon greens,sector 102,1.35,8181.0,1650.0,3,3,3,5.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,119
flat,godrej nature plus,sector-33 sohna,1.67,10500.0,1590.0,3,2,2,18.0,Under Construction,1979.8578199052133,0,0,0,0,0,2,67
flat,landmark the residency,sector 103,0.9,6666.0,1350.0,2,2,2,1.0,Relatively New,1189.4273127753304,0,0,0,0,0,2,44
flat,m3m capital,sector 113,2.37,11500.0,2061.0,4,4,3+,20.0,Under Construction,2060.0,1,0,0,0,0,2,143
flat,emaar imperial gardens,sector 102,1.98,9900.0,2000.0,3,3,3+,9.0,Relatively New,2369.6682464454975,0,1,0,0,0,0,72
flat,dlf belvedere towers,sector 25,3.7,17619.0,2100.0,4,4,3,18.0,Old Property,2488.1516587677725,0,1,0,0,0,0,26
flat,m3m crown,sector 111,4.67,17000.0,2747.0,4,4,3+,8.0,Under Construction,3258.2938388625594,0,0,0,0,0,2,0
flat,godrej,sector 79,1.29,8206.0,1572.0,2,2,3,4.0,New Property,1385.0220264317181,0,0,0,0,0,2,0
flat,central park resorts,sector 48,3.65,15240.0,2395.0,3,3,3+,9.0,Relatively New,2395.0,0,0,0,0,1,0,157
flat,sukhshanti apartment,sector 56,1.7,7727.0,2200.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,2,49
flat,m3m golfestate,sector 65,6.15,15998.0,3844.0,3,5,3+,1.0,Relatively New,4554.5023696682465,0,1,0,0,0,1,49
flat,bestech park view residency,sector 1,1.4,7865.0,1780.0,3,3,3+,6.0,Old Property,1568.2819383259912,0,0,0,0,0,1,107
flat,ss almeria,sector 84,1.48,7400.0,2000.0,3,3,2,1.0,New Property,1.9790441176470588,0,1,0,1,0,0,139
flat,ireo victory valley,sector 67,3.49,13000.0,2685.0,3,3,3,19.0,Relatively New,2905.21327014218,0,1,0,0,0,2,103
flat,emaar digihomes,sector 62,2.15,14257.0,1508.0,2,2,3,31.0,Under Construction,1786.7298578199052,0,0,0,0,0,2,101
flat,dlf carlton estate,sector 43,2.0,14214.0,1407.0,3,3,2,5.0,Moderately Old,1239.647577092511,0,0,0,0,0,2,65
flat,signature global park,sector 48,0.54,7248.0,745.0,2,1,3,1.0,New Property,882.7014218009479,0,0,0,0,0,2,65
flat,railway officers rpf society,sector 9a,1.25,6921.0,1806.0,4,3,3,1.0,Old Property,2139.8104265402844,0,1,0,0,0,0,12
flat,godrej air,sector 85,1.05,10603.0,990.0,2,2,1,15.0,Under Construction,97.0,0,0,0,0,0,2,45
flat,emaar mgf palm hills,sector 77,1.25,8620.0,1450.0,3,4,3,1.0,Relatively New,1718.0094786729858,0,1,0,0,0,0,104
flat,maruti vihar,sector 28,1.0,9090.0,1100.0,1,1,1,1.0,Old Property,969.1629955947136,1,0,1,0,0,0,80
flat,vasant appartments,sector 14,1.7,7391.0,2300.0,5,5,2,2.0,Old Property,2725.1184834123223,1,0,1,1,0,1,71
flat,ansal heights 86,sector 86,1.3,4666.0,2786.0,4,6,2,11.0,New Property,2454.625550660793,0,1,0,0,1,2,86
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,1250.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,2,72
flat,the close north,sector 50,3.0,11516.0,2605.0,3,3,3+,14.0,Old Property,2295.1541850220265,0,1,0,0,0,0,121
flat,emaar gurgaon greens,sector 102,1.35,8181.0,1650.0,3,3,3,5.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,119
flat,landmark the residency,sector 103,0.9,6666.0,1350.0,2,2,2,1.0,Relatively New,1189.4273127753304,0,0,0,0,0,2,44
flat,emaar imperial gardens,sector 102,1.98,9900.0,2000.0,3,3,3+,9.0,Relatively New,2369.6682464454975,0,1,0,0,0,0,72
flat,dlf belvedere towers,sector 25,3.7,17619.0,2100.0,4,4,3,18.0,Old Property,2488.1516587677725,0,1,0,0,0,0,26
flat,godrej,sector 79,1.29,8206.0,1572.0,2,2,3,4.0,New Property,1385.0220264317181,0,0,0,0,0,2,0
flat,tulip monsella,sector 53,5.6,19363.0,2892.0,3,3,3+,1.0,Under Construction,2548.0176211453745,0,0,0,0,0,2,42
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5832.0,2143.0,4,4,3,20.0,Relatively New,1888.1057268722466,0,1,0,0,0,2,60
flat,aipl club residences,sector 70a,1.27,9777.0,1299.0,2,2,3+,24.0,Relatively New,1545.0236966824646,0,0,0,0,1,0,113
flat,experion the heartsong,sector 108,1.36,6542.0,2079.0,3,2,3+,2.0,Relatively New,1.9790441176470588,1,1,0,0,0,0,77
flat,signature global city,sector 37d,1.0,8160.0,1225.0,3,3,3,4.0,Under Construction,1250.0,0,0,0,0,0,2,49
flat,bestech park view city,sector 48,4.25,9334.0,4553.0,4,5,3+,14.0,Moderately Old,4011.453744493392,1,0,0,0,0,0,81
flat,emaar palm gardens,sector 83,1.8,9473.0,1900.0,3,3,3+,9.0,Relatively New,1674.0088105726873,0,0,0,0,0,2,0
flat,chd avenue,sector 71,1.25,6597.0,1895.0,3,4,2,14.0,Relatively New,1535.6828193832598,1,1,1,0,1,1,128
flat,mvn athens,sector 48,0.27,5897.0,458.0,2,2,1,4.0,Relatively New,542.4036338862559,0,0,0,0,1,0,35
flat,mahindra luminare,sector 59,5.5,18181.0,3025.0,3,3,1,26.0,Under Construction,2665.1982378854627,0,1,0,0,0,2,24
flat,raheja navodaya,sector 92,0.85,4271.0,1990.0,3,3,3,2.0,Relatively New,1753.3039647577093,0,0,0,0,0,2,100
flat,godrej nature plus,sector-33 sohna,1.07,7725.0,1385.0,2,2,2,14.0,Under Construction,1220.2643171806167,0,0,0,0,0,2,68
flat,m3m urbana,sector 67,0.95,10895.0,872.0,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,2,49
flat,experion the heartsong,sector 108,0.87,11845.0,734.0,2,3,3,2.0,Relatively New,978.23,0,1,0,0,0,0,123
flat,sobha city,sector 108,4.1,23401.0,1752.0,4,5,3,25.0,New Property,2343.0,1,1,0,0,0,1,97
flat,godrej nature plus,sector-33 sohna,1.27,9182.0,1383.0,2,2,3+,9.0,Under Construction,1218.5022026431718,0,0,0,0,0,2,38
flat,smart world orchard,sector 61,1.47,12782.0,1150.0,2,2,2,4.0,Under Construction,1362.5592417061612,1,0,0,0,0,2,31
flat,emaar mgf the palm drive,sector 66,3.45,15681.0,2200.0,3,4,3,6.0,Relatively New,2000.0,0,1,0,0,0,0,95
flat,bestech park view residency,sector 1,1.18,7539.0,1565.0,2,2,3,5.0,Old Property,1378.8546255506608,1,0,0,0,0,2,76
flat,bestech park view residency,sector 1,1.55,8072.0,1920.0,3,4,3+,4.0,Old Property,1691.6299559471365,0,1,0,0,0,2,84
flat,m3m merlin,sector 67,3.39,14376.0,2358.0,3,4,3,14.0,Relatively New,2100.0,0,1,0,0,0,0,26
flat,dlf the skycourt,sector 86,1.54,9221.0,1670.0,3,3,3+,15.0,Relatively New,1780.0,0,1,0,0,0,2,174
flat,emaar gurgaon greens,sector 102,1.42,8606.0,1650.0,3,3,3,7.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,128
flat,afnhb jalvayu vihar,sector 30,1.3,10000.0,1300.0,3,3,2,2.0,Old Property,1.9790441176470588,0,0,0,0,0,2,19
flat,dlf regency park,sector 28,2.25,14516.0,1550.0,3,3,2,16.0,Old Property,1700.0,0,1,0,0,0,2,89
flat,ireo victory valley,sector 67,3.5,14583.0,2400.0,3,4,3,24.0,Relatively New,2490.0,0,1,1,0,0,0,149
flat,ambience creacions,sector 22,4.8,19200.0,2500.0,4,6,3+,10.0,New Property,2962.0853080568722,0,1,1,0,0,1,49
flat,signature global city 92,sector 92,0.78,8047.0,969.0,2,2,2,2.0,New Property,1054.625550660793,0,0,0,0,0,0,47
flat,the khushboo cooperative housing society ltd,sector 9a,0.88,4888.0,1800.0,3,3,2,2.0,Old Property,1.9790441176470588,0,0,0,0,0,0,31
flat,adani m2k oyster grande,sector 102,2.6,10007.0,2598.0,3,3,3,2.0,Relatively New,2288.986784140969,1,1,0,1,0,2,118
flat,dlf belvedere towers,sector 25,3.4,13765.0,2470.0,4,4,3,1.0,Old Property,2926.5402843601896,0,1,0,0,0,2,26
flat,sobha city,sector 108,2.9,14478.0,2003.0,3,4,2,8.0,New Property,2003.0,0,0,0,0,0,2,109
flat,raheja vedaanta,sector 108,0.7,4651.0,1505.0,2,2,2,12.0,Moderately Old,1325.9911894273127,0,0,0,0,0,2,72
flat,dlf the skycourt,sector 86,1.5,9740.0,1540.0,3,3,3+,18.0,Relatively New,1780.0,1,0,0,0,0,2,174
flat,suncity vatsal valley,sector 61,1.28,9552.0,1340.0,3,3,3,1.0,Relatively New,1587.6777251184835,0,0,0,0,0,0,49
flat,m3m capital,sector 113,2.51,14800.0,1696.0,3,3,3+,2.0,Under Construction,1696.0,1,0,0,0,0,2,49
flat,dlf city plots phase 3,dlf phase 3,6.5,18571.0,3500.0,4,5,3+,3.0,New Property,4146.919431279621,0,1,0,0,0,1,42
flat,unitech heritage city,sector 62,3.63,14500.0,2503.0,3,3,1,11.0,Old Property,2962.0853080568722,0,1,0,1,0,2,69
flat,bestech altura,sector 79,1.85,8604.0,2150.0,3,3,3,7.0,New Property,1650.0,0,1,0,0,0,2,53
flat,indiabulls centrum park,sector 103,2.45,8521.0,2875.0,4,6,3,5.0,Relatively New,2533.0396475770926,0,1,0,0,0,2,38
flat,orris aster court premier,sector 85,1.38,6509.0,2120.0,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,2,76
flat,paras quartier,sector 61,5.9,11028.0,5350.0,4,4,3+,19.0,New Property,4713.656387665198,1,1,1,1,0,0,160
flat,mapsko casa bella,sector 82,3.0,6134.0,4891.0,4,6,3+,25.0,Relatively New,4308.370044052864,0,1,1,0,0,0,119
flat,samadhan shri kamal cghs,sector 1,2.01,11426.0,1759.0,4,4,3+,10.0,Moderately Old,2085.308056872038,0,0,0,0,0,1,0
flat,navjyoti apartment,sector 38,2.1,11938.0,1759.0,4,4,3+,10.0,Old Property,2084.1232227488154,0,0,0,0,0,1,22
flat,ambience lagoon,dlf phase 3,4.25,13281.0,3200.0,3,4,3+,3.0,Old Property,3200.0,0,1,0,1,0,0,131
flat,orchid petals,sector 49,2.55,12318.0,2070.0,3,4,3,8.0,Relatively New,2060.0,1,0,0,0,0,0,49
flat,friends apartment,sector 52,2.0,8510.0,2350.0,4,3,3,5.0,Moderately Old,1.9790441176470588,0,1,0,0,0,1,111
flat,the close south,sector 50,3.25,12810.0,2537.0,3,4,3+,4.0,Old Property,3005.9241706161138,0,1,0,0,0,0,135
flat,hero homes,sector 102,1.6,7825.0,2045.0,3,3,3,1.0,New Property,1488.1057268722466,0,0,0,0,0,2,49
flat,bestech park view residency,sector 1,1.5,7825.0,1917.0,3,4,3+,10.0,Moderately Old,1691.6299559471365,0,1,0,0,0,2,93
flat,sobha city,sector 108,3.75,14938.0,2510.0,3,3,2,16.0,New Property,2064.31718061674,0,1,0,0,0,2,77
flat,bestech park view residency,sector 1,0.95,6709.0,1416.0,2,2,3,10.0,Old Property,1677.7251184834124,0,0,0,0,0,0,88
flat,cghs rail vihar,sector 15,1.4,10769.0,1300.0,4,3,3,3.0,Old Property,1540.2843601895736,0,0,0,0,0,0,81
flat,dlf the skycourt,sector 86,1.56,8087.0,1929.0,3,4,3+,17.0,Relatively New,1580.0,0,0,0,1,0,2,174
flat,emaar gurgaon greens,sector 102,1.35,8181.0,1650.0,3,3,3,9.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,100
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,10378.0,1349.0,2,2,2,11.0,New Property,1.9790441176470588,0,0,0,0,0,0,49
flat,dlf regency park,sector 28,2.26,13696.0,1650.0,3,3,2,19.0,Old Property,1700.0,0,1,0,0,0,2,158
flat,eldeco accolade,sector-33 sohna,1.2,8043.0,1492.0,2,2,2,0.0,New Property,1492.0,1,0,0,0,0,2,55
flat,bptp terra,sector 37d,2.08,10000.0,2080.0,4,4,3,0.0,New Property,2152.4229074889868,1,1,1,0,0,2,121
flat,ss the leaf,sector 85,1.75,7267.0,2408.0,3,4,3,8.0,Relatively New,2121.5859030837005,0,1,0,0,0,2,49
flat,ireo victory valley,sector 67,2.99,11832.0,2527.0,3,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,0,37
flat,emaar digihomes,sector 62,2.1,14254.0,1473.0,2,2,2,30.0,New Property,1328.8437603524228,0,1,0,0,0,2,52
flat,ireo victory valley,sector 67,2.87,11903.0,2411.0,3,3,3+,16.0,Relatively New,2411.0,0,1,0,0,0,0,174
flat,dlf regency park,sector 28,2.35,13224.0,1777.0,3,3,2,18.0,Old Property,1565.6387665198238,0,1,0,0,0,2,120
flat,lagoon apartment,sector 24,3.0,12000.0,2500.0,3,4,3,2.0,Moderately Old,2962.0853080568722,0,0,0,0,0,2,0
flat,lagoon apartment,sector 24,6.0,13636.0,4400.0,4,6,3+,7.0,Moderately Old,5213.270142180095,0,0,0,0,0,2,0
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,1650.0,3,3,3,2.0,Relatively New,1650.0,1,1,0,0,0,2,158
flat,indiabulls centrum park,sector 103,1.9,5681.0,3344.0,3,4,3+,10.0,Relatively New,3962.0853080568722,1,1,1,0,1,0,49
flat,orris carnation residency,sector 85,0.72,4881.0,1475.0,3,3,2,9.0,Moderately Old,1350.0,0,0,0,0,1,2,49
flat,sbr minda sec 1 imt manesar,sector 1a imt manesar,0.65,4259.0,1526.0,3,2,3+,6.0,Moderately Old,1808.0568720379147,0,0,0,0,0,2,5
flat,dlf the ultima,sector 81,2.34,11185.0,2092.0,3,4,3+,14.0,Relatively New,1760.0,0,1,0,0,0,1,174
flat,m3m capital,sector 113,2.57,15575.0,1650.0,4,5,3+,25.0,Under Construction,2060.0,1,0,0,0,0,0,79
